run_id,experiment_id,system_id,variant_slug,seed,initial_condition_set,n_equations,n_found_terms_micro,n_true_terms_micro,n_true_positive_terms_micro,n_missing_true_terms,n_extra_found_terms,term_precision_macro,term_recall_macro,structural_f1_macro,term_precision_micro,term_recall_micro,structural_f1_micro,exact_support_match,structural_exact_support_match,derived_registry_exact_support_match,registry_exact_support_match,registry_exact_support_match_agrees,coefficient_relative_error_mean,coefficient_relative_error_max,n_coefficient_terms
745_evogrow_v2_2_stage_capped_pretune_off_62_1_42,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_off,42,1,4,11,6,5,1,6,0.5,0.75,0.575,0.45454545454545453,0.8333333333333334,0.5882352941176471,False,False,,,True,,,0
746_evogrow_v2_2_stage_capped_pretune_off_62_1_123,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_off,123,1,4,10,6,6,0,4,0.625,1.0,0.7416666666666667,0.6,1.0,0.7499999999999999,False,False,,,True,,,0
747_evogrow_v2_2_stage_capped_pretune_off_62_1_7,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_off,7,1,4,10,6,6,0,4,0.6666666666666666,1.0,0.75,0.6,1.0,0.7499999999999999,False,False,,,True,,,0
748_evogrow_v2_2_stage_capped_pretune_off_62_2_42,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_off,42,2,4,10,6,4,2,6,0.41666666666666663,0.75,0.5333333333333333,0.4,0.6666666666666666,0.5,False,False,,,True,,,0
749_evogrow_v2_2_stage_capped_pretune_off_62_2_123,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_off,123,2,4,10,6,4,2,6,0.41666666666666663,0.5,0.45,0.4,0.6666666666666666,0.5,False,False,,,True,,,0
750_evogrow_v2_2_stage_capped_pretune_off_62_2_7,paper1_phaseB_v1,62,evogrow_v2_2_stage_capped_pretune_off,7,2,4,9,6,5,1,4,0.5416666666666666,0.75,0.6166666666666667,0.5555555555555556,0.8333333333333334,0.6666666666666667,False,False,,,True,,,0
751_evogrow_v2_2_stage_capped_pretune_off_63_1_42,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_off,42,1,4,4,6,3,3,1,0.75,0.5,0.5833333333333333,0.75,0.5,0.6,False,False,False,False,True,,,0
752_evogrow_v2_2_stage_capped_pretune_off_63_1_123,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_off,123,1,4,4,6,2,4,2,0.5,0.25,0.3333333333333333,0.5,0.3333333333333333,0.4,False,False,False,False,True,,,0
753_evogrow_v2_2_stage_capped_pretune_off_63_1_7,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_off,7,1,4,4,6,1,5,3,0.25,0.25,0.25,0.25,0.16666666666666666,0.2,False,False,False,False,True,,,0
754_evogrow_v2_2_stage_capped_pretune_off_63_2_42,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_off,42,2,4,4,6,2,4,2,0.5,0.25,0.3333333333333333,0.5,0.3333333333333333,0.4,False,False,False,False,True,,,0
755_evogrow_v2_2_stage_capped_pretune_off_63_2_123,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_off,123,2,4,4,6,1,5,3,0.25,0.125,0.16666666666666666,0.25,0.16666666666666666,0.2,False,False,False,False,True,,,0
756_evogrow_v2_2_stage_capped_pretune_off_63_2_7,paper1_phaseB_v1,63,evogrow_v2_2_stage_capped_pretune_off,7,2,4,4,6,1,5,3,0.25,0.25,0.25,0.25,0.16666666666666666,0.2,False,False,False,False,True,,,0
